"","id","decade","name","artist","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","chorus_hit","sections","target","explicit","popularity","release_date","year"
"120","03UrZgTINDqvnUMbbIMhql","10s","Gangnam Style","PSY",0.727,0.937,11,-2.871,0,0.287,0.00417,0,0.091,0.749,132.067,219493,4,39.55134,8,1,0,71,"2012-01-01",2012
"121","03Wma4AcL2NXi0HPqhKJ1v","80s","Baby, Come To Me","Patti Austin A Duet With James Ingram",0.631,0.503,7,-12.083,0,0.0766,0.551,0,0.137,0.699,90.205,215387,4,28.2194,8,1,0,59,"1981-12-15",1981
"122","03zB9duFz1JqLxAIYvGdac","70s","I'm In You","Peter Frampton",0.33,0.494,0,-7.16,1,0.0278,0.147,4.94e-06,0.137,0.143,98.478,250000,4,67.78033,13,1,0,46,"1977-05-28",1977
"123","03ZnP4f6xyY6sDrPX3fz83","60s","No Me Hagas Menos","Vicente Fernández",0.357,0.288,7,-6.611,1,0.0281,0.56,6.94e-06,0.164,0.487,91.174,175680,4,47.85534,9,0,0,23,"1967",1967
"124","03ZtlmARAMWhAgZSIs6Fes","10s","One In A Million","Ne-Yo",0.763,0.794,11,-6.078,1,0.0364,0.122,2.86e-06,0.327,0.65,99.999,243227,4,36.80657,7,1,0,60,"2010-01-01",2010
"125","03zv0Znm7bA7XzWMZ1lEKO","90s","An Eagle In Your Mind","Boards of Canada",0.825,0.467,6,-14.055,1,0.0753,0.371,0.845,0.0594,0.249,96.012,385520,4,24.28685,14,0,0,43,"1998-04-20",1998
"126","03ZVEpSeeJfROJW65OHgsf","80s","Twilight","Electric Light Orchestra",0.312,0.7,0,-10.876,1,0.0613,0.43,1.22e-05,0.827,0.199,139.588,221960,4,66.47103,9,1,0,50,"1981-08-01",1981
"127","042pmCix7CPth3l3X28jl1","90s","Here And Now","Luther Vandross",0.572,0.284,7,-14.453,1,0.0269,0.528,0,0.0853,0.244,74.968,323000,4,26.32193,12,1,0,54,"1989",1989
"128","042pmCix7CPth3l3X28jl1","80s","Here And Now","Luther Vandross",0.572,0.284,7,-14.453,1,0.0269,0.528,0,0.0853,0.244,74.968,323000,4,26.32193,12,1,0,54,"1989",1989
"129","044aJZqx8fbkEPRY77Jxty","80s","The Broad Majestic Shannon","The Pogues",0.536,0.557,2,-13.725,1,0.0333,0.102,0,0.27,0.94,121.185,175467,3,28.31144,10,0,0,35,"1988-09-05",1988
"130","045XVlFh8JdF93BYLOlLD8","80s","She's In Love With You","Suzi Quatro",0.657,0.857,11,-7.02,1,0.0456,0.0716,1.52e-05,0.0774,0.624,125.858,212987,4,26.56719,9,1,0,47,"1979-04-05",1979
"131","045XVlFh8JdF93BYLOlLD8","70s","She's In Love With You","Suzi Quatro",0.657,0.857,11,-7.02,1,0.0456,0.0716,1.52e-05,0.0774,0.624,125.858,212987,4,26.56719,9,1,0,47,"1979-04-05",1979
"132","046MBhhgQJJghnbgZCkaAR","00s","I Need You","LeAnn Rimes",0.478,0.736,7,-7.124,1,0.0367,0.02,9.58e-05,0.118,0.564,144.705,229827,4,30.74128,12,1,0,56,"2001-01-30",2001
"133","047fCsbO4NdmwCBn8pcUXl","10s","Take Care","Drake Featuring Rihanna",0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,347227,5,28.64767,11,1,1,74,"2011-11-15",2011
"134","047fCsbO4NdmwCBn8pcUXl","10s","Marvins Room","Drake",0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,347227,5,28.64767,11,1,1,74,"2011-11-15",2011
"135","04a1HkNH7LFsG5mEiLN7vl","10s","No New Friends (SFTB Remix)","DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",0.703,0.681,2,-6.356,1,0.133,0.00589,0,0.449,0.245,124.928,308333,4,28.41573,15,1,1,55,"2013-01-01",2013
"136","04aAxqtGp5pv12UXAg4pkq","10s","Centuries","Fall Out Boy",0.394,0.858,4,-2.868,0,0.0729,0.00359,0,0.102,0.56,176.044,228360,4,39.81447,9,1,0,80,"2015-01-20",2015
"137","04ARYAWkGZZhDbHqgvnYGf","90s","It's No Good","Depeche Mode",0.601,0.756,10,-6.48,0,0.0348,0.00866,0.0413,0.0821,0.185,99.096,358520,4,42.27107,15,1,0,52,"1997-04-14",1997
"138","04bs5EpVXhbPkqV9uwOAM9","90s","Not On Your Love","Jeff Carson",0.563,0.524,6,-7.62,1,0.0225,0.432,0,0.272,0.252,86.496,202333,4,33.19842,9,1,0,34,"1995-04-25",1995
"139","04ccQGJ1i8gL7JoeCPiJbv","00s","Don't Happen Twice","Kenny Chesney",0.499,0.708,7,-7.029,1,0.0301,0.00626,1.15e-05,0.0423,0.617,158.785,203067,4,18.23946,9,1,0,49,"2000-09-25",2000
"140","04dvnkrUcGqm318O9ZdpeY","60s","Sugarcane Breeze","João Donato",0.578,0.422,2,-15.912,0,0.0343,0.491,0.00553,0.0682,0.826,150.233,148000,4,38.45676,9,0,0,19,"1965",1965
"141","04Erz9shwLnOL55apcDEAG","80s","Kisi Nazar Ko Tera Intezar","Asha Bhosle",0.463,0.523,10,-8.359,0,0.0324,0.811,0,0.0992,0.5,93.051,404107,4,14.95187,21,0,0,49,"1985-01-15",1985
"142","04ezdCPZeafm0rGdm1X6mO","60s","The American Metaphysical Circus","The United States Of America",0.201,0.542,5,-12.812,1,0.0644,0.167,0.0056,0.0471,0.189,78.694,297067,4,14.50607,10,0,0,25,"1968",1968
"143","04F6rARD2mv4JiT8WglIDz","90s","What Might Have Been","Little Texas",0.621,0.201,7,-15.112,1,0.0296,0.623,0,0.131,0.146,130.627,238800,4,70.46532,9,1,0,49,"1993",1993
"144","04h9o3gtRD7fvGafF7ukJj","70s","Eu Amo Você","Tim Maia",0.455,0.391,4,-12.343,1,0.0342,0.157,0.000599,0.16,0.41,125.171,243184,4,64.69092,9,0,0,55,"1970-01-05",1970
"145","04ijIUVdT4Qy1SBWFUPROY","80s","Trouble","Lindsey Buckingham",0.695,0.503,1,-12.91,1,0.0361,0.111,0.0134,0.0996,0.969,124.113,236533,4,31.82112,9,1,0,55,"1981",1981
"146","04JxDXEJRDypv0mT9mxEHC","80s","Still In Saigon","The Charlie Daniels Band",0.565,0.6,8,-11.635,1,0.0496,0.0525,0,0.122,0.864,148.536,231373,4,17.90617,17,1,0,34,"1973",1973
"147","04KTF78FFg8sOHC1BADqbY","00s","Hot In Herre","Nelly",0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,228240,4,28.44537,10,1,1,72,"2002-06-25",2002
"148","04MLEeAMuV9IlHEsD8vF6A","10s","No Stylist","French Montana Featuring Drake",0.765,0.704,5,-4.589,0,0.127,0.0215,0,0.227,0.498,147.055,192172,4,26.96421,11,1,1,69,"2018-09-20",2018
"149","04NGX0b5Tgs7VsErfn5OA1","00s","Vitamin R (Leading Us Along)","Chevelle",0.481,0.88,4,-4.55,1,0.0717,0.00465,6.02e-05,0.204,0.289,95.023,223173,3,38.5458,10,1,0,56,"2004-09-21",2004
"150","04rZkq3ihHmGNfKPgBiTX1","00s","Mayberry","Rascal Flatts",0.635,0.852,11,-4.243,1,0.0375,0.302,0,0.149,0.351,88.028,272987,4,55.66777,9,1,0,50,"2002-01-01",2002
"151","04tSWZo4MLebMbf7RwSmyE","90s","Keep It Together","Madonna",0.719,0.819,7,-10.579,0,0.0448,0.231,0.0222,0.0808,0.794,103.078,303200,4,24.71708,15,1,0,35,"1989-03-21",1989
"152","04u8JJN1TTwFrFkYnLlaPU","80s","Close Enough To Perfect","Alabama",0.588,0.442,7,-9.71,1,0.0274,0.148,0,0.0445,0.402,135.476,212640,4,35.75679,11,1,0,36,"1980",1980
"153","04UWtAIMwi67MG8uHwYqgK","90s","Joey","Concrete Blonde",0.607,0.788,7,-5.326,1,0.0293,0.0151,0.0136,0.173,0.334,118.696,248960,4,39.4157,12,1,0,57,"1990-09-16",1990
"154","04VArZKHm1xesMxqnsutDY","90s","I'm Dreamin' (From ""New Jack City"")","Christopher Williams",0.788,0.745,6,-9.342,1,0.0581,0.249,7.66e-06,0.25,0.688,110.133,303707,4,37.84833,14,1,0,54,"1991-03-05",1991
"155","04ZTP5KsCypmtCmQg5tH9R","10s","I'm A Mess","Bebe Rexha",0.63,0.694,11,-6.257,0,0.0253,0.00281,0,0.0719,0.216,97.005,195519,4,44.56937,7,1,0,77,"2018-06-22",2018
"156","051NZ3rr3HXTULCEySJRX3","00s","Used To Love U","John Legend",0.661,0.796,7,-4.776,1,0.0833,0.0347,0,0.396,0.657,87.982,210867,4,25.31054,9,1,0,53,"2005-12-06",2005
"157","052z2UsE2wPrHsBJ9tly0g","00s","Playground Love","Air",0.33,0.423,7,-10.504,0,0.0279,0.265,0.731,0.347,0.117,143.086,211500,4,33.21507,15,0,0,61,"2000-02-25",2000
"158","056uvAVDFOa7kv9idKPpf0","90s","I See Your Smile","Gloria Estefan",0.403,0.457,9,-8.984,1,0.0272,0.237,0,0.185,0.231,79.187,274133,4,39.02486,14,1,0,35,"1985",1985
"159","05BgC2247XGi8ySwBzOO0o","10s","Heartbeat","Carrie Underwood",0.54,0.766,1,-4.478,1,0.05,0.606,0,0.0903,0.435,139.999,209920,4,40.00983,9,1,0,58,"2015-10-23",2015
"160","05CF4ATpqROLTQVYABNZ3W","90s","Laidu","Rokia Traoré",0.702,0.269,10,-15.172,0,0.0365,0.626,0.0406,0.125,0.397,99.747,386973,4,42.8866,20,0,0,52,"1998",1998
"161","05Iawel3maRW3mSHYmXxMZ","90s","Can't Knock The Hustle","JAY-Z",0.78,0.378,7,-11.481,1,0.464,0.197,0,0.0782,0.579,94.895,317800,4,25.59029,11,1,1,53,"1996-06-25",1996
"162","05iPg44iQftuEjHXoXAlvT","80s","A Heart In New York","Art Garfunkel",0.435,0.207,2,-18.939,0,0.034,0.831,0.00478,0.306,0.429,95.918,191800,4,50.00019,9,1,0,39,"1981-08",1981
"163","05KOgYg8PGeJyyWBPi5ja8","10s","Free Smoke","Drake",0.736,0.491,10,-6.892,0,0.439,0.0681,0,0.571,0.203,141.979,218674,4,45.89081,14,1,1,63,"2017-03-18",2017
"164","05kpDKj3MNFtZOlKkfurGG","10s","Walking","Mary Mary",0.759,0.546,6,-6.071,0,0.115,0.13,0.000194,0.192,0.584,100.085,200187,4,48.9874,7,1,0,55,"2011-03-28",2011
"165","05LTrpC9z6YpTPmaeGC9kQ","60s","Loan Me a Dime","Boz Scaggs",0.392,0.471,9,-10.518,0,0.0377,0.309,0.0577,0.287,0.382,139.957,751920,4,38.18317,25,0,0,43,"1969",1969
"166","05M64X8usrSHqWTLHm48ff","80s","Soul Provider","Michael Bolton",0.609,0.42,0,-10.875,1,0.0249,0.08,0,0.347,0.448,83.552,267293,4,27.46371,11,1,0,47,"1989-06-27",1989
"167","05mDaV9Vb3wrzjF6OPZnhq","10s","Saint-Tropez","Post Malone",0.617,0.684,0,-3.618,1,0.0439,0.0545,0,0.104,0.295,132.113,150867,4,30.96243,9,1,1,75,"2019-09-06",2019
"168","05mkxgw4kGQnarKMEovShB","70s","Never Had A Dream Come True","Stevie Wonder",0.525,0.526,10,-10.625,1,0.0306,0.105,0.000604,0.104,0.787,103.49,194360,4,36.00517,12,1,0,30,"1970-08-07",1970
"169","05Mxds8IJ9QZCbOZiLxhAt","70s","If I Were A Carpenter...","Leon Russell",0.73,0.388,7,-14.102,1,0.0349,0.696,0,0.109,0.701,100.18,231000,4,63.82077,8,1,0,21,"1974-06-03",1974
"170","05mzctclS0ZqqTLEiDIGkt","70s","Roll On Down The Highway","Bachman-Turner Overdrive",0.475,0.823,7,-11.994,1,0.029,0.00333,0.00839,0.311,0.881,138.981,237800,4,70.51573,8,1,0,50,"1974",1974
"171","05NgW9vpvEdfPxG7A0odVK","90s","You Light Up My Life","LeAnn Rimes",0.347,0.4,3,-7.359,1,0.0273,0.63,0,0.122,0.108,77.987,217533,3,52.58001,10,1,0,47,"1997-09-09",1997
"172","05NYcsjJwOYq4jIiKPVj9p","90s","Hard To Handle","The Black Crowes",0.593,0.786,4,-3.596,1,0.0446,0.00216,0.000667,0.311,0.955,103.761,188067,4,40.20481,7,1,0,69,"1990-02-13",1990
"173","05oFyvdztPdpwSwpoclD4c","80s","If You Leave","Orchestral Manoeuvres In The Dark",0.635,0.684,0,-11.687,1,0.0329,0.088,0.156,0.0755,0.892,120.269,268547,4,33.46433,12,1,0,59,"2009-01-01",2009
"174","05oQXL5mtuktNigwBOGs6y","80s","Laila O Laila - Qurbani / Soundtrack Version","Kanchan",0.662,0.537,7,-9.428,0,0.0632,0.0826,0.00155,0.0843,0.777,132.572,271600,4,33.88297,13,0,0,41,"1980-01-01",1980
"175","05pdoheuKPSotkjMgIVX6I","10s","Mirror","Lil Wayne Featuring Bruno Mars",0.331,0.622,5,-7.291,0,0.092,0.858,0,0.104,0.388,64.468,228093,3,27.74623,10,1,1,62,"2011-01-01",2011
"176","05R2lE5g9hnaSmxIrUl3C0","90s","I Adore Mi Amor","Color Me Badd",0.683,0.476,3,-9.995,0,0.027,0.243,0,0.0786,0.725,91.989,289200,4,31.03699,10,1,0,42,"1991-07-23",1991
"177","05Rdg52eBYVUy5A55rnz39","10s","Only Prettier","Miranda Lambert",0.389,0.695,8,-2.4,1,0.0348,0.0818,0,0.0698,0.778,167.968,189440,4,36.30619,11,1,0,47,"2009-09-24",2009
"178","05RgAMGypEvqhNs5hPCbMS","80s","Panama","Van Halen",0.527,0.978,8,-5.436,1,0.109,0.00124,4.75e-05,0.0744,0.463,141.169,210227,4,26.94015,11,1,0,73,"1984-01-04",1984
"179","05SBRd4fXgn8FX7bf8BCAE","10s","I Need Your Love","Calvin Harris Featuring Ellie Goulding",0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,234507,4,23.6944,13,1,0,70,"2012-10-29",2012
"180","05tqXIvjzVRvR7IHl19NxS","70s","Una Carta","Los Terricolas",0.285,0.562,2,-4.503,1,0.0295,0.676,0,0.153,0.367,151.129,204916,4,23.5821,10,0,0,49,"1975-10-15",1975
"181","05UMQXFCsa9oPnLgfJHVyF","00s","Ezio's Family","Jesper Kyd",0.375,0.344,2,-12.561,0,0.0335,0.81,0.776,0.0682,0.106,126.06,237900,4,27.22848,11,0,0,61,"2009-11-16",2009
"182","05vL56xSoxthM0r7IfcQjo","90s","If I Ever Lose My Faith In You","Sting",0.575,0.727,2,-9.539,1,0.0281,0.00952,0.00754,0.054,0.504,97.995,270533,4,52.52989,11,1,0,57,"1993-03-09",1993
"183","05wbsMDvcaD56O4SnESOaJ","00s","How To Deal","Frankie J",0.749,0.495,2,-8.456,1,0.0332,0.0584,0,0.201,0.645,126.12,230507,4,31.60271,10,1,0,47,"2003",2003
"184","05x9nkkybDpaC9StimjFHA","60s","Always It's You","The Everly Brothers",0.519,0.18,5,-16.538,1,0.0285,0.867,4.05e-06,0.105,0.373,81.31,150427,4,31.34052,6,1,0,27,"1960-10",1960
"185","05XkMS2YVNfPNXepMScPRJ","60s","I Say A Little Prayer","Dionne Warwick",0.512,0.415,7,-7.642,1,0.0608,0.872,0,0.184,0.714,147.2,188360,4,38.97163,10,1,0,48,"1967",1967
"186","05ZACkzW8YbRq3eFgIfSNB","10s","Springsteen","Eric Church",0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,263387,4,51.59421,9,1,0,72,"2011-01-01",2011
"187","060t6chRq0DIRuZfcporgB","80s","Honky Tonkin'","Hank Williams",0.535,0.41,11,-10.719,1,0.031,0.857,0,0.0624,0.801,165.226,165680,4,31.64304,8,0,0,43,"1985-01-10",1985
"188","062Cv5UXgBHWkMoRScGkt0","60s","Un homme et une femme - Instrumental","Francis Lai",0.447,0.343,9,-8.677,1,0.029,0.692,0.00067,0.0689,0.641,130.917,161587,4,29.94908,10,0,0,51,"1966",1966
"189","064lABAY46rs3WViRg7N31","60s","As Curvas da Estrada de Santos - Versão remasterizada","Roberto Carlos",0.56,0.385,7,-15.01,1,0.0838,0.0532,4.33e-06,0.0748,0.619,92.921,212787,4,29.60584,11,0,0,48,"1969-04-07",1969
"190","065o5Vhiq7Dx6JXF0e33S8","80s","Back Together Again","Roberta Flack With Donny Hathaway",0.776,0.937,1,-5.477,0,0.0745,0.183,0.000978,0.293,0.911,111.028,290973,4,37.03014,13,1,0,45,"1990-04-03",1990
"191","066H3CmDCFuQU1fwsecCDc","00s","Trust","Keyshia Cole Duet With Monica",0.4,0.613,3,-4.697,0,0.0405,0.231,0,0.0856,0.567,141.286,253320,4,26.71575,13,1,0,52,"2008-01-01",2008
"192","067sYyLu6IdRP5bCubdSfl","90s","Rhythm Divine","Enrique Iglesias",0.622,0.97,9,-2.722,0,0.156,0.13,0,0.188,0.429,102.025,209467,4,21.45298,8,1,0,45,"1999-11-23",1999
"193","067sYyLu6IdRP5bCubdSfl","00s","Rhythm Divine","Enrique Iglesias",0.622,0.97,9,-2.722,0,0.156,0.13,0,0.188,0.429,102.025,209467,4,21.45298,8,1,0,45,"1999-11-23",1999
"194","06acnazExu3JIGfkeaAmrP","70s","Kusuri o Takusan","Taeko Onuki",0.687,0.75,7,-7.252,1,0.035,0.354,0.000321,0.0449,0.96,93.127,249293,4,64.73686,10,0,0,40,"1977-07-25",1977
"195","06EC7hRN3OrBkIPTyTvp5Q","70s","Only You Know And I Know","Dave Mason",0.564,0.759,5,-10.021,1,0.0272,0.0439,6.5e-05,0.589,0.919,116.389,247160,4,51.34685,9,1,0,38,"1970-01-01",1970
"196","06EJXsMGuxmLZvJaZE0U1d","90s","The Secret Garden","Quincy Jones",0.596,0.324,10,-13.817,0,0.0343,0.892,9.7e-05,0.184,0.355,127.956,397987,4,23.89895,18,1,0,56,"1999-02-09",1999
"197","06EL94D0TA27Ik0Ke5usbj","10s","The Way","Ariana Grande Featuring Mac Miller",0.645,0.877,5,-3.208,0,0.113,0.294,0,0.0759,0.861,82.324,227027,4,16.91628,12,1,0,68,"2013-01-01",2013
"198","06FCvd7rrRcF3DdvWH5Isp","10s","Lust.","Kendrick Lamar",0.678,0.562,3,-9.197,0,0.508,0.193,0,0.104,0.566,94.241,307880,4,77.46828,12,1,1,62,"2017-04-14",2017
"199","06gD2ZtK3Dzc1BYqWExQJJ","10s","Broken Halos","Chris Stapleton",0.613,0.564,8,-7.085,1,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,180907,4,86.43585,6,1,0,70,"2017-05-05",2017
"200","06iQLLK93Dlv7RcvzmZo2g","00s","Deep Inside Of You","Third Eye Blind",0.502,0.591,7,-4.522,1,0.0242,0.00585,1.9e-05,0.0725,0.169,81.782,250533,4,25.18826,11,1,0,50,"1999-11-23",1999
"201","06IsyJksK6vgJX66rU77Ij","80s","Fortress Around Your Heart","Sting",0.681,0.476,7,-15.447,1,0.0294,0.294,6.18e-06,0.079,0.668,120.534,279693,4,56.60855,12,1,0,45,"1985-01-01",1985
"202","06kqVxin2I9UDejcTUFqIl","80s","Soft as Snow (But Warm Inside)","My Bloody Valentine",0.345,0.87,6,-10.876,1,0.0954,0.000304,0.025,0.236,0.394,88.524,141040,4,60.46526,5,0,0,33,"1988-11-21",1988
"203","06n4xlUyRu88SKeQW1veOa","70s","Heaven Help Us All","Stevie Wonder",0.276,0.544,9,-11.293,1,0.0356,0.295,0.000408,0.675,0.579,177.075,195173,4,38.96075,10,1,0,37,"1970-08-07",1970
"204","06ND7qqsmIRCuWdQNQIlTE","60s","Roda-Viva","Chico Buarque",0.502,0.512,10,-8.097,0,0.0337,0.793,1.8e-05,0.235,0.651,133.174,233400,4,39.62345,10,0,0,50,"1968-01-01",1968
"205","06NdId7hx4fxPd2ScVZ6ON","80s","The Overweight Lovers In The House","Heavy D & The Boyz",0.916,0.538,11,-10.918,0,0.405,0.0186,0,0.11,0.698,99.386,217493,4,14.14252,12,0,0,35,"1987-10-25",1987
"206","06nRxlbUHAGD3jEOJLZUrr","70s","Beachy Head - Remastered","Throbbing Gristle",0.159,0.031,11,-31.089,1,0.036,0.949,0.933,0.112,0.0336,91.742,216860,3,26.78415,12,0,0,20,"1979-12",1979
"207","06QwUMh4FstbvC8Ipjj0y0","90s","I'll Never Get Out Of This World Alive - Single Version","Hank Williams",0.844,0.215,7,-10.914,1,0.0772,0.928,0,0.0704,0.793,116.284,148000,4,40.16031,6,0,0,35,"1996-01-01",1996
"208","06T10fEzN8ZCcqzQZYA184","00s","Gotta Be Somebody","Nickelback",0.536,0.89,0,-5.222,1,0.0601,0.000354,0.00165,0.133,0.205,115.998,252653,4,39.18066,7,1,0,62,"2008-10-28",2008
"209","06TuMCjDEYjTOJScCRzmjf","90s","Don't Let Go (Love)","En Vogue",0.618,0.688,5,-5.867,0,0.0477,0.409,6.32e-06,0.3,0.561,78.311,291880,4,51.39852,12,1,0,61,"1997-06-17",1997
"210","06uRHKvWaELQG5kF1Dg2HJ","90s","Matty Groves","Doc Watson",0.626,0.243,5,-15.253,1,0.0381,0.916,1.38e-05,0.117,0.403,118.325,367000,4,39.31068,15,0,0,40,"1996-01-01",1996
"211","06UVb2bREPv8hvioVkaMvC","80s","Down In It","Nine Inch Nails",0.64,0.713,4,-11.85,0,0.113,0.000324,0.593,0.139,0.454,104.038,226400,4,43.41076,10,0,0,45,"1989-10-20",1989
"212","06WnUZymWyJamDivTWqJZA","10s","Drop The Game","Flume",0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,0.438,78.957,221895,4,27.40477,8,0,0,68,"2013-11-22",2013
"213","06xd6gNwwXK51BD4RJ0Khd","60s","Body And Soul","Freddie Hubbard",0.414,0.0999,1,-17.483,1,0.0451,0.978,0.927,0.111,0.131,91.297,389733,4,22.53928,17,0,0,22,"1962-01-01",1962
"214","06YcuDoEZvMcxgzvtzJTz4","60s","Did You Ever Have To Make Up Your Mind?","The Lovin' Spoonful",0.789,0.501,7,-9.064,1,0.0342,0.761,0,0.181,0.945,120.214,119373,4,38.31112,7,1,0,37,"1965-11",1965
"215","06YYzWTAibpHPEJTl4zVvm","90s","Talento De Televisión","Willie Colón",0.792,0.728,2,-9.372,1,0.044,0.712,1.43e-05,0.0634,0.943,104.894,280107,4,40.85694,11,0,0,55,"1995",1995
"216","06ZDLodo1UDVavc3MXREZ3","00s","Walked Outta Heaven","Jagged Edge",0.67,0.616,10,-6.123,1,0.225,0.573,0,0.0535,0.523,120.129,270880,4,33.72914,13,1,0,54,"2003-10-07",2003
"217","06Zz2l7cVTCTgCNDe1bnEF","00s","Have A Nice Day","Bon Jovi",0.5,0.899,4,-4.066,1,0.0736,4.84e-05,0.000198,0.0794,0.566,130.06,229107,4,29.83699,7,1,0,61,"2005-01-01",2005
"218","073XJnVOC3V2S8WPe3m0hn","00s","These Boots Are Made For Walkin'","Jessica Simpson",0.779,0.818,11,-7.7,1,0.143,0.0101,0.000381,0.0993,0.75,91.997,238773,4,45.27831,12,1,0,32,"1999",1999
"219","074v54tSEWLbq3Hu5wf6uh","00s","The Whole World","OutKast Featuring Killer Mike",0.815,0.852,2,-6.176,1,0.401,0.0958,1.32e-06,0.0288,0.717,184.666,295347,3,36.82961,11,1,1,51,"2001-10-04",2001
"220","079vYpcip9XNUrYzjL95XR","60s","Malaguena - Remastered 2004","Pete La Roca",0.287,0.712,11,-8.551,1,0.0522,0.082,0,0.539,0.433,66.283,542160,4,30.55307,24,0,0,16,"1965",1965
"221","07BGc9Dgxc5jxQPqJihH26","60s","You Threw A Lucky Punch","Gene Chandler",0.748,0.431,1,-10.563,1,0.0368,0.751,0,0.287,0.932,113.379,155819,4,26.90932,9,1,0,11,"1962-01-01",1962
"222","07ceEXOyS7ghQkyCOycXwP","00s","This Fire","Killswitch Engage",0.447,0.993,7,-3.022,1,0.111,1.56e-05,0.027,0.474,0.108,140.018,189667,4,40.02372,8,0,0,60,"2006-01-21",2006
"223","07Cs882pDSCuggekDdmw4K","80s","Broken Hearted Me","Anne Murray",0.432,0.446,1,-8.493,1,0.0266,0.262,2.93e-06,0.134,0.0876,133.842,238067,4,27.04063,9,1,0,45,"1994-01-01",1994
"224","07Cs882pDSCuggekDdmw4K","70s","Broken Hearted Me","Anne Murray",0.432,0.446,1,-8.493,1,0.0266,0.262,2.93e-06,0.134,0.0876,133.842,238067,4,27.04063,9,1,0,45,"1994-01-01",1994
"225","07FkzikE6FuHIa8Ma7zJGc","10s","Lie","NF",0.513,0.661,5,-6.419,1,0.24,0.161,0,0.246,0.179,94.791,209213,4,62.34133,10,1,0,78,"2017-10-06",2017
"226","07HPV6hzecJmMJwsIX8YVU","00s","He Could Be The One","Hannah Montana",0.602,0.894,4,-3.975,1,0.032,0.00154,0,0.433,0.643,125.988,180800,4,26.33832,9,1,0,66,"2009-01-01",2009
"227","07HqIg8BnB1lJElnw2ZiSR","80s","I'll Be There For You","Bon Jovi",0.437,0.727,2,-5.432,1,0.0293,0.0532,0,0.103,0.233,73.029,346587,4,20.47009,12,1,0,68,"1988-09-13",1988
"228","07itbZUgkAmBi4CEH5NniJ","80s","I Got You Babe","UB40",0.756,0.61,5,-13.002,1,0.0709,0.0806,7.89e-05,0.114,0.863,173.818,189093,4,71.93769,9,1,0,64,"1985-01-01",1985
"229","07JHlVmSrvUognDYYBMkOT","90s","Love And Understanding","Cher",0.668,0.75,0,-9.717,1,0.0267,0.0332,3.5e-06,0.0383,0.646,116.07,282040,4,32.06658,11,1,0,43,"1991-06-11",1991
"230","07KYQySlrmE94gaLbhvp4X","60s","Over Under Sideways Down","The Yardbirds",0.529,0.861,11,-10.581,1,0.0784,0.292,0.225,0.314,0.387,96.52,142507,4,30.42861,8,1,0,44,"1966-07-15",1966
"231","07M76e7IXxYdnC1BBiJxEX","90s","All The Man That I Need","Whitney Houston",0.496,0.571,5,-9.958,0,0.0335,0.43,0,0.0332,0.25,150.944,251427,4,57.65932,10,1,0,53,"1990-11-04",1990
"232","07nH4ifBxUB4lZcsf44Brn","10s","Blame","Calvin Harris Featuring John Newman",0.413,0.856,0,-4.078,0,0.0808,0.0289,0.00571,0.343,0.35,128.017,212960,4,57.69606,10,1,0,75,"2014-10-31",2014
"233","07OS52K0EpbjVlcm57BmTb","60s","The Girl From Ipanema","Antônio Carlos Jobim",0.54,0.182,5,-17.065,1,0.0383,0.886,0.000362,0.226,0.338,132.997,197947,4,46.75288,11,0,0,26,"1967-03-01",1967
"234","07OzC5JlcaDwEkzWmvqp6y","80s","Nasty","Janet Jackson",0.839,0.89,1,-11.697,0,0.0628,0.452,0.0224,0.0866,0.575,103.652,243133,4,19.2577,12,1,0,52,"1986-02-04",1986
"235","07PIhdmyYIw8dMeDMsx9FU","60s","Words","Bee Gees",0.259,0.289,2,-10.491,1,0.0285,0.14,0,0.162,0.246,80.33,198453,4,36.36894,10,1,0,62,"1968-02-01",1968
"236","07q0QVgO56EorrSGHC48y3","70s","I Was Made For Lovin' You","KISS",0.768,0.852,4,-6.215,1,0.038,0.213,7.45e-05,0.0723,0.867,128.374,271240,4,24.20304,11,1,0,79,"1979-03-23",1979
"237","07qoAjE0wObVAAfyIevTNV","70s","Fun House","The Stooges",0.521,0.745,9,-13.528,1,0.0359,0.00364,0.000217,0.124,0.914,131.694,465560,4,58.2088,19,0,0,33,"1970",1970
"238","07R5GaqC3ZP8EiN5FnVm7H","80s","Is He The One - Somewhere In Time/Soundtrack Version","John Barry",0.152,0.113,0,-18.359,1,0.0414,0.917,0.715,0.159,0.0582,105.41,194907,4,17.87903,10,0,0,26,"1980-01-01",1980
"239","07RgAeKIlahtqeCw25SkTu","70s","Car Wash","Rose Royce",0.649,0.443,9,-15.71,0,0.116,0.194,5.82e-05,0.0514,0.798,117.67,308000,4,48.4183,14,1,0,52,"1996-05-03",1996
